surah_number,surah_name_arabic,surah_name_english,ayah_number,global_ayah_number,text_arabic,juz,manzil,page,ruku,hizb_quarter,sajda
2,"سُورَةُ البَقَرَةِ","Al-Baqara",63,70,"وَإِذۡ أَخَذۡنَا مِیثَـٰقَكُمۡ وَرَفَعۡنَا فَوۡقَكُمُ ٱلطُّورَ خُذُوا۟ مَاۤ ءَاتَیۡنَـٰكُم بِقُوَّةࣲ وَٱذۡكُرُوا۟ مَا فِیهِ لَعَلَّكُمۡ تَتَّقُونَ
",1,1,10,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",64,71,"ثُمَّ تَوَلَّیۡتُم مِّنۢ بَعۡدِ ذَ ٰ⁠لِكَۖ فَلَوۡلَا فَضۡلُ ٱللَّهِ عَلَیۡكُمۡ وَرَحۡمَتُهُۥ لَكُنتُم مِّنَ ٱلۡخَـٰسِرِینَ
",1,1,10,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",65,72,"وَلَقَدۡ عَلِمۡتُمُ ٱلَّذِینَ ٱعۡتَدَوۡا۟ مِنكُمۡ فِی ٱلسَّبۡتِ فَقُلۡنَا لَهُمۡ كُونُوا۟ قِرَدَةً خَـٰسِـِٔینَ
",1,1,10,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",66,73,"فَجَعَلۡنَـٰهَا نَكَـٰلࣰا لِّمَا بَیۡنَ یَدَیۡهَا وَمَا خَلۡفَهَا وَمَوۡعِظَةࣰ لِّلۡمُتَّقِینَ
",1,1,10,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",67,74,"وَإِذۡ قَالَ مُوسَىٰ لِقَوۡمِهِۦۤ إِنَّ ٱللَّهَ یَأۡمُرُكُمۡ أَن تَذۡبَحُوا۟ بَقَرَةࣰۖ قَالُوۤا۟ أَتَتَّخِذُنَا هُزُوࣰاۖ قَالَ أَعُوذُ بِٱللَّهِ أَنۡ أَكُونَ مِنَ ٱلۡجَـٰهِلِینَ
",1,1,10,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",68,75,"قَالُوا۟ ٱدۡعُ لَنَا رَبَّكَ یُبَیِّن لَّنَا مَا هِیَۚ قَالَ إِنَّهُۥ یَقُولُ إِنَّهَا بَقَرَةࣱ لَّا فَارِضࣱ وَلَا بِكۡرٌ عَوَانُۢ بَیۡنَ ذَ ٰ⁠لِكَۖ فَٱفۡعَلُوا۟ مَا تُؤۡمَرُونَ
",1,1,10,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",69,76,"قَالُوا۟ ٱدۡعُ لَنَا رَبَّكَ یُبَیِّن لَّنَا مَا لَوۡنُهَاۚ قَالَ إِنَّهُۥ یَقُولُ إِنَّهَا بَقَرَةࣱ صَفۡرَاۤءُ فَاقِعࣱ لَّوۡنُهَا تَسُرُّ ٱلنَّـٰظِرِینَ
",1,1,10,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",70,77,"قَالُوا۟ ٱدۡعُ لَنَا رَبَّكَ یُبَیِّن لَّنَا مَا هِیَ إِنَّ ٱلۡبَقَرَ تَشَـٰبَهَ عَلَیۡنَا وَإِنَّاۤ إِن شَاۤءَ ٱللَّهُ لَمُهۡتَدُونَ
",1,1,11,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",71,78,"قَالَ إِنَّهُۥ یَقُولُ إِنَّهَا بَقَرَةࣱ لَّا ذَلُولࣱ تُثِیرُ ٱلۡأَرۡضَ وَلَا تَسۡقِی ٱلۡحَرۡثَ مُسَلَّمَةࣱ لَّا شِیَةَ فِیهَاۚ قَالُوا۟ ٱلۡـَٔـٰنَ جِئۡتَ بِٱلۡحَقِّۚ فَذَبَحُوهَا وَمَا كَادُوا۟ یَفۡعَلُونَ
",1,1,11,9,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",72,79,"وَإِذۡ قَتَلۡتُمۡ نَفۡسࣰا فَٱدَّ ٰ⁠رَ ٰٔۡ ⁠تُمۡ فِیهَاۖ وَٱللَّهُ مُخۡرِجࣱ مَّا كُنتُمۡ تَكۡتُمُونَ
",1,1,11,10,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",73,80,"فَقُلۡنَا ٱضۡرِبُوهُ بِبَعۡضِهَاۚ كَذَ ٰ⁠لِكَ یُحۡیِ ٱللَّهُ ٱلۡمَوۡتَىٰ وَیُرِیكُمۡ ءَایَـٰتِهِۦ لَعَلَّكُمۡ تَعۡقِلُونَ
",1,1,11,10,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",74,81,"ثُمَّ قَسَتۡ قُلُوبُكُم مِّنۢ بَعۡدِ ذَ ٰ⁠لِكَ فَهِیَ كَٱلۡحِجَارَةِ أَوۡ أَشَدُّ قَسۡوَةࣰۚ وَإِنَّ مِنَ ٱلۡحِجَارَةِ لَمَا یَتَفَجَّرُ مِنۡهُ ٱلۡأَنۡهَـٰرُۚ وَإِنَّ مِنۡهَا لَمَا یَشَّقَّقُ فَیَخۡرُجُ مِنۡهُ ٱلۡمَاۤءُۚ وَإِنَّ مِنۡهَا لَمَا یَهۡبِطُ مِنۡ خَشۡیَةِ ٱللَّهِۗ وَمَا ٱللَّهُ بِغَـٰفِلٍ عَمَّا تَعۡمَلُونَ
",1,1,11,10,4,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",75,82,"۞ أَفَتَطۡمَعُونَ أَن یُؤۡمِنُوا۟ لَكُمۡ وَقَدۡ كَانَ فَرِیقࣱ مِّنۡهُمۡ یَسۡمَعُونَ كَلَـٰمَ ٱللَّهِ ثُمَّ یُحَرِّفُونَهُۥ مِنۢ بَعۡدِ مَا عَقَلُوهُ وَهُمۡ یَعۡلَمُونَ
",1,1,11,10,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",76,83,"وَإِذَا لَقُوا۟ ٱلَّذِینَ ءَامَنُوا۟ قَالُوۤا۟ ءَامَنَّا وَإِذَا خَلَا بَعۡضُهُمۡ إِلَىٰ بَعۡضࣲ قَالُوۤا۟ أَتُحَدِّثُونَهُم بِمَا فَتَحَ ٱللَّهُ عَلَیۡكُمۡ لِیُحَاۤجُّوكُم بِهِۦ عِندَ رَبِّكُمۡۚ أَفَلَا تَعۡقِلُونَ
",1,1,11,10,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",77,84,"أَوَلَا یَعۡلَمُونَ أَنَّ ٱللَّهَ یَعۡلَمُ مَا یُسِرُّونَ وَمَا یُعۡلِنُونَ
",1,1,12,10,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",78,85,"وَمِنۡهُمۡ أُمِّیُّونَ لَا یَعۡلَمُونَ ٱلۡكِتَـٰبَ إِلَّاۤ أَمَانِیَّ وَإِنۡ هُمۡ إِلَّا یَظُنُّونَ
",1,1,12,10,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",79,86,"فَوَیۡلࣱ لِّلَّذِینَ یَكۡتُبُونَ ٱلۡكِتَـٰبَ بِأَیۡدِیهِمۡ ثُمَّ یَقُولُونَ هَـٰذَا مِنۡ عِندِ ٱللَّهِ لِیَشۡتَرُوا۟ بِهِۦ ثَمَنࣰا قَلِیلࣰاۖ فَوَیۡلࣱ لَّهُم مِّمَّا كَتَبَتۡ أَیۡدِیهِمۡ وَوَیۡلࣱ لَّهُم مِّمَّا یَكۡسِبُونَ
",1,1,12,10,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",80,87,"وَقَالُوا۟ لَن تَمَسَّنَا ٱلنَّارُ إِلَّاۤ أَیَّامࣰا مَّعۡدُودَةࣰۚ قُلۡ أَتَّخَذۡتُمۡ عِندَ ٱللَّهِ عَهۡدࣰا فَلَن یُخۡلِفَ ٱللَّهُ عَهۡدَهُۥۤۖ أَمۡ تَقُولُونَ عَلَى ٱللَّهِ مَا لَا تَعۡلَمُونَ
",1,1,12,10,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",81,88,"بَلَىٰۚ مَن كَسَبَ سَیِّئَةࣰ وَأَحَـٰطَتۡ بِهِۦ خَطِیۤـَٔتُهُۥ فَأُو۟لَـٰۤىِٕكَ أَصۡحَـٰبُ ٱلنَّارِۖ هُمۡ فِیهَا خَـٰلِدُونَ
",1,1,12,10,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",82,89,"وَٱلَّذِینَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّـٰلِحَـٰتِ أُو۟لَـٰۤىِٕكَ أَصۡحَـٰبُ ٱلۡجَنَّةِۖ هُمۡ فِیهَا خَـٰلِدُونَ
",1,1,12,10,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",83,90,"وَإِذۡ أَخَذۡنَا مِیثَـٰقَ بَنِیۤ إِسۡرَ ٰ⁠ۤءِیلَ لَا تَعۡبُدُونَ إِلَّا ٱللَّهَ وَبِٱلۡوَ ٰ⁠لِدَیۡنِ إِحۡسَانࣰا وَذِی ٱلۡقُرۡبَىٰ وَٱلۡیَتَـٰمَىٰ وَٱلۡمَسَـٰكِینِ وَقُولُوا۟ لِلنَّاسِ حُسۡنࣰا وَأَقِیمُوا۟ ٱلصَّلَوٰةَ وَءَاتُوا۟ ٱلزَّكَوٰةَ ثُمَّ تَوَلَّیۡتُمۡ إِلَّا قَلِیلࣰا مِّنكُمۡ وَأَنتُم مُّعۡرِضُونَ
",1,1,12,11,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",84,91,"وَإِذۡ أَخَذۡنَا مِیثَـٰقَكُمۡ لَا تَسۡفِكُونَ دِمَاۤءَكُمۡ وَلَا تُخۡرِجُونَ أَنفُسَكُم مِّن دِیَـٰرِكُمۡ ثُمَّ أَقۡرَرۡتُمۡ وَأَنتُمۡ تَشۡهَدُونَ
",1,1,13,11,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",85,92,"ثُمَّ أَنتُمۡ هَـٰۤؤُلَاۤءِ تَقۡتُلُونَ أَنفُسَكُمۡ وَتُخۡرِجُونَ فَرِیقࣰا مِّنكُم مِّن دِیَـٰرِهِمۡ تَظَـٰهَرُونَ عَلَیۡهِم بِٱلۡإِثۡمِ وَٱلۡعُدۡوَ ٰ⁠نِ وَإِن یَأۡتُوكُمۡ أُسَـٰرَىٰ تُفَـٰدُوهُمۡ وَهُوَ مُحَرَّمٌ عَلَیۡكُمۡ إِخۡرَاجُهُمۡۚ أَفَتُؤۡمِنُونَ بِبَعۡضِ ٱلۡكِتَـٰبِ وَتَكۡفُرُونَ بِبَعۡضࣲۚ فَمَا جَزَاۤءُ مَن یَفۡعَلُ ذَ ٰ⁠لِكَ مِنكُمۡ إِلَّا خِزۡیࣱ فِی ٱلۡحَیَوٰةِ ٱلدُّنۡیَاۖ وَیَوۡمَ ٱلۡقِیَـٰمَةِ یُرَدُّونَ إِلَىٰۤ أَشَدِّ ٱلۡعَذَابِۗ وَمَا ٱللَّهُ بِغَـٰفِلٍ عَمَّا تَعۡمَلُونَ
",1,1,13,11,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",86,93,"أُو۟لَـٰۤىِٕكَ ٱلَّذِینَ ٱشۡتَرَوُا۟ ٱلۡحَیَوٰةَ ٱلدُّنۡیَا بِٱلۡـَٔاخِرَةِۖ فَلَا یُخَفَّفُ عَنۡهُمُ ٱلۡعَذَابُ وَلَا هُمۡ یُنصَرُونَ
",1,1,13,11,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",87,94,"وَلَقَدۡ ءَاتَیۡنَا مُوسَى ٱلۡكِتَـٰبَ وَقَفَّیۡنَا مِنۢ بَعۡدِهِۦ بِٱلرُّسُلِۖ وَءَاتَیۡنَا عِیسَى ٱبۡنَ مَرۡیَمَ ٱلۡبَیِّنَـٰتِ وَأَیَّدۡنَـٰهُ بِرُوحِ ٱلۡقُدُسِۗ أَفَكُلَّمَا جَاۤءَكُمۡ رَسُولُۢ بِمَا لَا تَهۡوَىٰۤ أَنفُسُكُمُ ٱسۡتَكۡبَرۡتُمۡ فَفَرِیقࣰا كَذَّبۡتُمۡ وَفَرِیقࣰا تَقۡتُلُونَ
",1,1,13,12,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",88,95,"وَقَالُوا۟ قُلُوبُنَا غُلۡفُۢۚ بَل لَّعَنَهُمُ ٱللَّهُ بِكُفۡرِهِمۡ فَقَلِیلࣰا مَّا یُؤۡمِنُونَ
",1,1,13,12,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",89,96,"وَلَمَّا جَاۤءَهُمۡ كِتَـٰبࣱ مِّنۡ عِندِ ٱللَّهِ مُصَدِّقࣱ لِّمَا مَعَهُمۡ وَكَانُوا۟ مِن قَبۡلُ یَسۡتَفۡتِحُونَ عَلَى ٱلَّذِینَ كَفَرُوا۟ فَلَمَّا جَاۤءَهُم مَّا عَرَفُوا۟ كَفَرُوا۟ بِهِۦۚ فَلَعۡنَةُ ٱللَّهِ عَلَى ٱلۡكَـٰفِرِینَ
",1,1,14,12,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",90,97,"بِئۡسَمَا ٱشۡتَرَوۡا۟ بِهِۦۤ أَنفُسَهُمۡ أَن یَكۡفُرُوا۟ بِمَاۤ أَنزَلَ ٱللَّهُ بَغۡیًا أَن یُنَزِّلَ ٱللَّهُ مِن فَضۡلِهِۦ عَلَىٰ مَن یَشَاۤءُ مِنۡ عِبَادِهِۦۖ فَبَاۤءُو بِغَضَبٍ عَلَىٰ غَضَبࣲۚ وَلِلۡكَـٰفِرِینَ عَذَابࣱ مُّهِینࣱ
",1,1,14,12,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",91,98,"وَإِذَا قِیلَ لَهُمۡ ءَامِنُوا۟ بِمَاۤ أَنزَلَ ٱللَّهُ قَالُوا۟ نُؤۡمِنُ بِمَاۤ أُنزِلَ عَلَیۡنَا وَیَكۡفُرُونَ بِمَا وَرَاۤءَهُۥ وَهُوَ ٱلۡحَقُّ مُصَدِّقࣰا لِّمَا مَعَهُمۡۗ قُلۡ فَلِمَ تَقۡتُلُونَ أَنۢبِیَاۤءَ ٱللَّهِ مِن قَبۡلُ إِن كُنتُم مُّؤۡمِنِینَ
",1,1,14,12,5,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",92,99,"۞ وَلَقَدۡ جَاۤءَكُم مُّوسَىٰ بِٱلۡبَیِّنَـٰتِ ثُمَّ ٱتَّخَذۡتُمُ ٱلۡعِجۡلَ مِنۢ بَعۡدِهِۦ وَأَنتُمۡ ظَـٰلِمُونَ
",1,1,14,12,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",93,100,"وَإِذۡ أَخَذۡنَا مِیثَـٰقَكُمۡ وَرَفَعۡنَا فَوۡقَكُمُ ٱلطُّورَ خُذُوا۟ مَاۤ ءَاتَیۡنَـٰكُم بِقُوَّةࣲ وَٱسۡمَعُوا۟ۖ قَالُوا۟ سَمِعۡنَا وَعَصَیۡنَا وَأُشۡرِبُوا۟ فِی قُلُوبِهِمُ ٱلۡعِجۡلَ بِكُفۡرِهِمۡۚ قُلۡ بِئۡسَمَا یَأۡمُرُكُم بِهِۦۤ إِیمَـٰنُكُمۡ إِن كُنتُم مُّؤۡمِنِینَ
",1,1,14,12,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",94,101,"قُلۡ إِن كَانَتۡ لَكُمُ ٱلدَّارُ ٱلۡـَٔاخِرَةُ عِندَ ٱللَّهِ خَالِصَةࣰ مِّن دُونِ ٱلنَّاسِ فَتَمَنَّوُا۟ ٱلۡمَوۡتَ إِن كُنتُمۡ صَـٰدِقِینَ
",1,1,15,12,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",95,102,"وَلَن یَتَمَنَّوۡهُ أَبَدَۢا بِمَا قَدَّمَتۡ أَیۡدِیهِمۡۚ وَٱللَّهُ عَلِیمُۢ بِٱلظَّـٰلِمِینَ
",1,1,15,12,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",96,103,"وَلَتَجِدَنَّهُمۡ أَحۡرَصَ ٱلنَّاسِ عَلَىٰ حَیَوٰةࣲ وَمِنَ ٱلَّذِینَ أَشۡرَكُوا۟ۚ یَوَدُّ أَحَدُهُمۡ لَوۡ یُعَمَّرُ أَلۡفَ سَنَةࣲ وَمَا هُوَ بِمُزَحۡزِحِهِۦ مِنَ ٱلۡعَذَابِ أَن یُعَمَّرَۗ وَٱللَّهُ بَصِیرُۢ بِمَا یَعۡمَلُونَ
",1,1,15,12,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",97,104,"قُلۡ مَن كَانَ عَدُوࣰّا لِّجِبۡرِیلَ فَإِنَّهُۥ نَزَّلَهُۥ عَلَىٰ قَلۡبِكَ بِإِذۡنِ ٱللَّهِ مُصَدِّقࣰا لِّمَا بَیۡنَ یَدَیۡهِ وَهُدࣰى وَبُشۡرَىٰ لِلۡمُؤۡمِنِینَ
",1,1,15,13,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",98,105,"مَن كَانَ عَدُوࣰّا لِّلَّهِ وَمَلَـٰۤىِٕكَتِهِۦ وَرُسُلِهِۦ وَجِبۡرِیلَ وَمِیكَىٰلَ فَإِنَّ ٱللَّهَ عَدُوࣱّ لِّلۡكَـٰفِرِینَ
",1,1,15,13,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",99,106,"وَلَقَدۡ أَنزَلۡنَاۤ إِلَیۡكَ ءَایَـٰتِۭ بَیِّنَـٰتࣲۖ وَمَا یَكۡفُرُ بِهَاۤ إِلَّا ٱلۡفَـٰسِقُونَ
",1,1,15,13,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",100,107,"أَوَكُلَّمَا عَـٰهَدُوا۟ عَهۡدࣰا نَّبَذَهُۥ فَرِیقࣱ مِّنۡهُمۚ بَلۡ أَكۡثَرُهُمۡ لَا یُؤۡمِنُونَ
",1,1,15,13,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",101,108,"وَلَمَّا جَاۤءَهُمۡ رَسُولࣱ مِّنۡ عِندِ ٱللَّهِ مُصَدِّقࣱ لِّمَا مَعَهُمۡ نَبَذَ فَرِیقࣱ مِّنَ ٱلَّذِینَ أُوتُوا۟ ٱلۡكِتَـٰبَ كِتَـٰبَ ٱللَّهِ وَرَاۤءَ ظُهُورِهِمۡ كَأَنَّهُمۡ لَا یَعۡلَمُونَ
",1,1,15,13,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",102,109,"وَٱتَّبَعُوا۟ مَا تَتۡلُوا۟ ٱلشَّیَـٰطِینُ عَلَىٰ مُلۡكِ سُلَیۡمَـٰنَۖ وَمَا كَفَرَ سُلَیۡمَـٰنُ وَلَـٰكِنَّ ٱلشَّیَـٰطِینَ كَفَرُوا۟ یُعَلِّمُونَ ٱلنَّاسَ ٱلسِّحۡرَ وَمَاۤ أُنزِلَ عَلَى ٱلۡمَلَكَیۡنِ بِبَابِلَ هَـٰرُوتَ وَمَـٰرُوتَۚ وَمَا یُعَلِّمَانِ مِنۡ أَحَدٍ حَتَّىٰ یَقُولَاۤ إِنَّمَا نَحۡنُ فِتۡنَةࣱ فَلَا تَكۡفُرۡۖ فَیَتَعَلَّمُونَ مِنۡهُمَا مَا یُفَرِّقُونَ بِهِۦ بَیۡنَ ٱلۡمَرۡءِ وَزَوۡجِهِۦۚ وَمَا هُم بِضَاۤرِّینَ بِهِۦ مِنۡ أَحَدٍ إِلَّا بِإِذۡنِ ٱللَّهِۚ وَیَتَعَلَّمُونَ مَا یَضُرُّهُمۡ وَلَا یَنفَعُهُمۡۚ وَلَقَدۡ عَلِمُوا۟ لَمَنِ ٱشۡتَرَىٰهُ مَا لَهُۥ فِی ٱلۡـَٔاخِرَةِ مِنۡ خَلَـٰقࣲۚ وَلَبِئۡسَ مَا شَرَوۡا۟ بِهِۦۤ أَنفُسَهُمۡۚ لَوۡ كَانُوا۟ یَعۡلَمُونَ
",1,1,16,13,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",103,110,"وَلَوۡ أَنَّهُمۡ ءَامَنُوا۟ وَٱتَّقَوۡا۟ لَمَثُوبَةࣱ مِّنۡ عِندِ ٱللَّهِ خَیۡرࣱۚ لَّوۡ كَانُوا۟ یَعۡلَمُونَ
",1,1,16,13,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",104,111,"یَـٰۤأَیُّهَا ٱلَّذِینَ ءَامَنُوا۟ لَا تَقُولُوا۟ رَ ٰ⁠عِنَا وَقُولُوا۟ ٱنظُرۡنَا وَٱسۡمَعُوا۟ۗ وَلِلۡكَـٰفِرِینَ عَذَابٌ أَلِیمࣱ
",1,1,16,14,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",105,112,"مَّا یَوَدُّ ٱلَّذِینَ كَفَرُوا۟ مِنۡ أَهۡلِ ٱلۡكِتَـٰبِ وَلَا ٱلۡمُشۡرِكِینَ أَن یُنَزَّلَ عَلَیۡكُم مِّنۡ خَیۡرࣲ مِّن رَّبِّكُمۡۚ وَٱللَّهُ یَخۡتَصُّ بِرَحۡمَتِهِۦ مَن یَشَاۤءُۚ وَٱللَّهُ ذُو ٱلۡفَضۡلِ ٱلۡعَظِیمِ
",1,1,16,14,6,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",106,113,"۞ مَا نَنسَخۡ مِنۡ ءَایَةٍ أَوۡ نُنسِهَا نَأۡتِ بِخَیۡرࣲ مِّنۡهَاۤ أَوۡ مِثۡلِهَاۤۗ أَلَمۡ تَعۡلَمۡ أَنَّ ٱللَّهَ عَلَىٰ كُلِّ شَیۡءࣲ قَدِیرٌ
",1,1,17,14,7,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",107,114,"أَلَمۡ تَعۡلَمۡ أَنَّ ٱللَّهَ لَهُۥ مُلۡكُ ٱلسَّمَـٰوَ ٰ⁠تِ وَٱلۡأَرۡضِۗ وَمَا لَكُم مِّن دُونِ ٱللَّهِ مِن وَلِیࣲّ وَلَا نَصِیرٍ
",1,1,17,14,7,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",108,115,"أَمۡ تُرِیدُونَ أَن تَسۡـَٔلُوا۟ رَسُولَكُمۡ كَمَا سُىِٕلَ مُوسَىٰ مِن قَبۡلُۗ وَمَن یَتَبَدَّلِ ٱلۡكُفۡرَ بِٱلۡإِیمَـٰنِ فَقَدۡ ضَلَّ سَوَاۤءَ ٱلسَّبِیلِ
",1,1,17,14,7,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",109,116,"وَدَّ كَثِیرࣱ مِّنۡ أَهۡلِ ٱلۡكِتَـٰبِ لَوۡ یَرُدُّونَكُم مِّنۢ بَعۡدِ إِیمَـٰنِكُمۡ كُفَّارًا حَسَدࣰا مِّنۡ عِندِ أَنفُسِهِم مِّنۢ بَعۡدِ مَا تَبَیَّنَ لَهُمُ ٱلۡحَقُّۖ فَٱعۡفُوا۟ وَٱصۡفَحُوا۟ حَتَّىٰ یَأۡتِیَ ٱللَّهُ بِأَمۡرِهِۦۤۗ إِنَّ ٱللَّهَ عَلَىٰ كُلِّ شَیۡءࣲ قَدِیرࣱ
",1,1,17,14,7,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",110,117,"وَأَقِیمُوا۟ ٱلصَّلَوٰةَ وَءَاتُوا۟ ٱلزَّكَوٰةَۚ وَمَا تُقَدِّمُوا۟ لِأَنفُسِكُم مِّنۡ خَیۡرࣲ تَجِدُوهُ عِندَ ٱللَّهِۗ إِنَّ ٱللَّهَ بِمَا تَعۡمَلُونَ بَصِیرࣱ
",1,1,17,14,7,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",111,118,"وَقَالُوا۟ لَن یَدۡخُلَ ٱلۡجَنَّةَ إِلَّا مَن كَانَ هُودًا أَوۡ نَصَـٰرَىٰۗ تِلۡكَ أَمَانِیُّهُمۡۗ قُلۡ هَاتُوا۟ بُرۡهَـٰنَكُمۡ إِن كُنتُمۡ صَـٰدِقِینَ
",1,1,17,14,7,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",112,119,"بَلَىٰۚ مَنۡ أَسۡلَمَ وَجۡهَهُۥ لِلَّهِ وَهُوَ مُحۡسِنࣱ فَلَهُۥۤ أَجۡرُهُۥ عِندَ رَبِّهِۦ وَلَا خَوۡفٌ عَلَیۡهِمۡ وَلَا هُمۡ یَحۡزَنُونَ
",1,1,17,14,7,false
2,"سُورَةُ البَقَرَةِ","Al-Baqara",113,120,"وَقَالَتِ ٱلۡیَهُودُ لَیۡسَتِ ٱلنَّصَـٰرَىٰ عَلَىٰ شَیۡءࣲ وَقَالَتِ ٱلنَّصَـٰرَىٰ لَیۡسَتِ ٱلۡیَهُودُ عَلَىٰ شَیۡءࣲ وَهُمۡ یَتۡلُونَ ٱلۡكِتَـٰبَۗ كَذَ ٰ⁠لِكَ قَالَ ٱلَّذِینَ لَا یَعۡلَمُونَ مِثۡلَ قَوۡلِهِمۡۚ فَٱللَّهُ یَحۡكُمُ بَیۡنَهُمۡ یَوۡمَ ٱلۡقِیَـٰمَةِ فِیمَا كَانُوا۟ فِیهِ یَخۡتَلِفُونَ
",1,1,18,15,7,false
